"","c4_list","d2_list","d3_list"
"315",0.999206665395866,5.78855310116666,0.543613684177701
"316",0.999209174946981,5.79055567971921,0.543467544086247
"317",0.999211668671429,5.79255135909388,0.543321973321823
"318",0.999214146718256,5.79454018495973,0.543176967850493
"319",0.999216609234842,5.79652220254016,0.543032523679679
"320",0.999219056366928,5.79849745661868,0.542888636857383
"321",0.999221488257917,5.80046599154454,0.542745303471815
"322",0.999223905050036,5.80242785123843,0.542602519650297
"323",0.999226306883411,5.8043830791974,0.542460281560734
"324",0.999228693896316,5.80633171850106,0.542318585408105
"325",0.999231066225833,5.8082738118163,0.542177427435955
"326",0.99923342400662,5.81020940140268,0.542036803925421
"327",0.999235767372355,5.81213852911752,0.541896711194723
"328",0.999238096454718,5.81406123642099,0.541757145598694
"329",0.999240411384259,5.81597756438105,0.541618103528295
"330",0.999242712289022,5.81788755367835,0.541479581410132
"331",0.99924499929653,5.81979124461106,0.541341575705997
"332",0.999247272531947,5.82168867709961,0.541204082912492
"333",0.999249532119686,5.82357989069134,0.541067099560492
"334",0.999251778181676,5.82546492456515,0.540930622214727
"335",0.999254010840079,5.82734381753595,0.540794647473365
"336",0.999256230213258,5.82921660805927,0.540659171967357
"337",0.999258436420401,5.83108333423534,0.540524192361009
"338",0.999260629577687,5.83294403381381,0.540389705349988
"339",0.999262809801065,5.83479874419776,0.540255707662099
"340",0.999264977204091,5.83664750244798,0.540122196056372
"341",0.999267131900105,5.83849034528706,0.539989167323004
"342",0.999269273999925,5.84032730910349,0.53985661828264
"343",Inf,5.84215842995566,0.539724545786231
"344",1,5.84398374357583,0.539592946714537
"345",1,5.84580328537398,0.539461817977845
"346",1,5.8476170904417,0.5393311565155
"347",1,5.84942519355591,0.539200959295619
"348",1,5.85122762918265,0.539071223314713
"349",1,5.85302443148066,0.538941945597383
"350",1,5.85481563430509,0.5388131231959
"351",1,5.85660127121098,0.538684753189925
"352",1,5.85838137545681,0.538556832686199
"353",1,5.86015598000797,0.538429358818126
"354",1,5.86192511754013,0.53830232874556
"355",1,5.86368882044262,0.538175739654382
"356",1,5.86544712082175,0.538049588756309
"357",1,5.86720005050406,0.537923873288442
"358",1,5.86894764103954,0.537798590513084
"359",1,5.87068992370479,0.53767373771739
"360",1,5.87242692950627,0.537549312212761
"361",1,5.87415868918299,0.537425311335838
"362",1,5.87588523321008,0.537301732446257
"363",1,5.87760659180148,0.537178572927688
"364",1,5.8793227949129,0.537055830187237
"365",1,5.8810338722448,0.536933501655187
"366",1,5.88273985324523,0.536811584784674
"367",1,5.88444076711268,0.53669417016239
"368",1,5.88613664279884,0.536568975953622
"369",1,5.88782750901141,0.536448279011359
"370",1,5.88951339421668,0.536327983766895
"371",1,5.89119432664241,0.536208087783763
"372",1,5.89287033428032,0.536088588646999
"373",1,5.89454144488883,0.53596948396227
"374",1,5.89620768599525,0.535850771357384
"375",1,5.89786908489889,0.535732448479501
"376",1,5.89952566867316,0.535614512996558
"377",1,5.90117746416817,0.535496962596717
"378",1,5.9028244980131,0.53537979498804
"379",1,5.90446679661865,0.535263007898281
"380",1,5.90610438617939,0.535146599074686
"381",1,5.90773729267608,0.535030566283796
"382",1,5.90936554187799,0.534914907311181
"383",1,5.91098915934517,0.534799619961285
"384",1,5.91260817043071,0.534684702057084
"385",1,5.91422260028289,0.534570151440119
"386",1,5.91583247384744,0.534455965970036
"387",1,5.91743781586964,0.534342143524593
"388",1,5.91903865089649,0.534228681999292
"389",1,5.92063500327882,0.534115579307015
"390",1,5.92222689717314,0.534002833378996
"391",1,5.9238147166148,0.533886446960594
"392",1,5.92539775524734,0.533774517406853
"393",1,5.92697606662551,0.533666715741958
"394",1,5.92855036432267,0.53355537651772
"395",1,5.93012032147361,0.533444383965333
"396",1,5.93168596111214,0.533333736116137
"397",1,5.93324730609168,0.533223431017558
"398",1,5.93480437908712,0.533113466733114
"399",1,5.93635720259671,0.533003841341967
"400",1,5.9379057989438,0.532894552939109
"401",1,5.93945019027871,0.53278559963483
"402",1,5.94099039858043,0.532676979554889
"403",1,5.94252644565844,0.532568690840097
"404",1,5.94405835315438,0.5324607316463
"405",1,5.94558614254379,0.532353100144159
"406",1,5.94710983513777,0.532245794519047
"407",1,5.94862945208465,0.53213881297081
"408",1,5.95014501437165,0.532032153713694
"409",1,5.95165654282647,0.531925814976145
"410",1,5.9531640581189,0.531819795000745
"411",1,5.95466758076241,0.531714092043947
"412",1,5.95616713111571,0.53160870437602
"413",1,5.95766272938431,0.531503630280774
"414",1,5.95915439562194,0.531398868055772
"415",1,5.96064214973222,0.531294416011677
"416",1,5.96212601147002,0.531190272472494
"417",1,5.96360600044298,0.531086435775291
"418",1,5.96508213611293,0.530982904270154
"419",1,5.96655443779735,0.53087967631989
"420",1,5.96802292467075,0.530776750300074
"421",1,5.9694876157662,0.53067412459855
"422",1,5.97094852997631,0.530571797616509
"423",1,5.97240568605517,0.5304697677665
"424",1,5.97385910261929,0.530368033473606
"425",1,5.97530879814906,0.530266593174952
"426",1,5.97675479099006,0.530165445319654
"427",1,5.97819709935432,0.530064588368651
"428",1,5.97963574132168,0.529964020794508
"429",1,5.98107073484097,0.529863741081506
"430",1,5.98250209773131,0.529763747725335
"431",1,5.98392984768336,0.529664039233058
"432",1,5.98535400226051,0.529564614123032
"433",1,5.98677457890011,0.529465470924686
"434",1,5.98819159491464,0.529366608178573
"435",1,5.98960506749294,0.529268024436059
"436",1,5.99101501370133,0.529169718259463
"437",1,5.99242145048486,0.529071688221245
"438",1,5.99382439466808,0.528973932905922
"439",1,5.99522386295678,0.528876450907087
"440",1,5.99661987193864,0.528779240829247
"441",1,5.99801243808448,0.528682301287146
"442",1,5.99940157774934,0.5285856309058
"443",1,6.00078730717354,0.528489228320297
"444",1,6.00216964248375,0.528393092175795
"445",1,6.00354859969407,0.528297221127242
"446",1,6.004924194707,0.528201613839496
"447",1,6.00629644331452,0.528106268987152
"448",1,6.00766536119911,0.528011185254377
"449",1,6.00903096393472,0.527916361334892
"450",1,6.01039326698777,0.527821795931929
"451",1,6.01175228571813,0.527727487758043
"452",1,6.01310803538012,0.527633435535038
"453",1,6.01446053112344,0.527539637993917
"454",1,6.01580978799409,0.527446093874795
"455",1,6.01715582093539,0.527352801926809
"456",1,6.01849864478881,0.527259760908016
"457",1,6.01983827429502,0.527166969584986
"458",1,6.02117472409449,0.527074426734047
"459",1,6.02250800872882,0.526982132014429
"460",1,6.02383814264133,0.526890082492216
"461",1,6.02516514017803,0.526798277820469
"462",1,6.02648901558846,0.526706716809119
"463",1,6.02780978302654,0.526615398276385
"464",1,6.02912745655146,0.526524321048886
"465",1,6.03044205012848,0.526433483961411
"466",1,6.03175357762977,0.526342885856858
"467",1,6.03306205283524,0.526252525586207
"468",1,6.03436748943332,0.526162402008473
"469",1,6.03566990102181,0.526072513990529
"470",1,6.03696930110862,0.525982860407127
"471",1,6.03826570311259,0.525893440140773
"472",1,6.03955912036426,0.525804252081739
"473",1,6.04084956610663,0.525715295127853
"474",1,6.04213705349593,0.525626568184567
"475",1,6.04342159560235,0.525538070164811
"476",1,6.04470320541081,0.525449799988878
"477",1,6.04598189582167,0.525361756584615
"478",1,6.04725767965148,0.525273938887031
"479",1,6.04853056963368,0.52518634583833
"480",1,6.04980057841932,0.525098976388042
"481",1,6.05106771857778,0.525011829492644
"482",1,6.05233200259744,0.524924904115749
"483",1,6.05359344288637,0.524838199227943
"484",1,6.05485205177304,0.524751713806727
"485",1,6.05610784150697,0.52466544683652
"486",1,6.0573608242594,0.52457939730835
"487",1,6.05861101212398,0.524493564220216
"488",1,6.05985841711736,0.524407946576665
"489",1,6.06110305117991,0.524322543388918
"490",1,6.06234492617631,0.52423735367476
"491",1,6.06358405389621,0.524152376458485
"492",1,6.06482044605492,0.524067610770505
"493",1,6.06605411429371,0.523983055648627
"494",1,6.06728507018095,0.523898710135924
"495",1,6.06851332521231,0.52381457328226
"496",1,6.06973889081153,0.523730644143575
"497",1,6.07096177833095,0.523646921782054
"498",1,6.07218199905215,0.523563405265897
"499",1,6.07339956418647,0.523480093669775
"500",1,6.07461448487566,0.523396986073936
"501",1,6.07582677219241,0.523314081564735
"502",1,6.07703643714091,0.523231379234508
"503",1,6.07824349065744,0.523148878181438
"504",1,6.07944794361089,0.52306657750952
"505",1,6.08064980680334,0.52298447632847
"506",1,6.08184909097057,0.522902573753928
"507",1,6.08304580678262,0.522820868906848
"508",1,6.08423996484432,0.522739360914159
"509",1,6.08543157569582,0.522658048908205
"510",1,6.08662064981309,0.52257693202691
"511",1,6.08780719760844,0.52249600941368
"512",1,6.08899122943109,0.522415280217244
"513",1,6.09017275574057,0.522334741574929
"514",1,6.09135178641648,0.522254396666194
"515",1,6.09252833179348,0.522174242653232
"516",1,6.093702401973,0.522094278707094
"517",1,6.09487400699615,0.522014504002742
"518",1,6.09604315684372,0.521934917720753
"519",1,6.0972098614368,0.521855519046825
"520",1,6.09837413063728,0.521776307171786
"521",1,6.09953597424827,0.521697281291486
"522",1,6.10069540201456,0.521618440606807
"523",1,6.10185242362313,0.521539784323587
"524",1,6.10300704870357,0.521461311652613
"525",1,6.10415928682851,0.521383021809502
"526",1,6.10530914751409,0.521304914014831
"527",1,6.10645664022042,0.521226987493894
"528",1,6.10760177435196,0.52114924147678
"529",1,6.10874455925802,0.521071675198331
"530",1,6.10988500423312,0.520994287898078
"531",1,6.11102311851747,0.520917078820208
